fold,max_depth,nrounds,alpha,gamma,eta,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
5,3,30,0,5,0.5,0.249673527765686,0.233039875712066,0.0166336520536199,0.815409140101007,0.781348146208915,0.0340609938920921,25888750,5632500,20256250,180,2514,44265,112
5,3,30,0,5,0.7,0.264297821583276,0.221681189133778,0.0426166324494983,0.832614726896762,0.768859482667993,0.0637552442287698,28028750,5232500,22796250,173,2561,44218,119
5,3,30,0,5,1,0.270509541609286,0.224658999732549,0.045850541876737,0.827108967399361,0.761986630811683,0.0651223365876782,28028750,5186250,22842500,168,2403,44376,124
5,3,30,0,10,0.3,0.232485664422837,0.229856024248548,0.00262964017428966,0.790955012099731,0.783757390844212,0.00719762125551904,23085000,5611250,17473750,182,2609,44170,110
5,3,30,0,10,0.5,0.243594598005806,0.231813524590164,0.0117810734156419,0.802683711467455,0.782622244145965,0.0200614673214897,24632500,5630000,19002500,181,2555,44224,111
5,3,30,0,10,0.7,0.256443976854287,0.23095623987034,0.0254877369839468,0.80783458015527,0.767551159386295,0.0402834207689752,25830000,5382500,20447500,171,2363,44416,121
5,3,30,0,10,1,0.250016470123197,0.219298245614035,0.0307182245091614,0.798866231355781,0.756571742032706,0.0422944893230754,24816250,5007500,19808750,165,2429,44350,127
5,3,30,5,0,0.3,0.231933292155652,0.233199598796389,0.00126630664073751,0.792718649416757,0.790339491991928,0.00237915742482853,23152500,5775000,17377500,186,2634,44145,106
5,3,30,5,0,0.5,0.250047119432054,0.238771295818276,0.0112758236137781,0.812832092856236,0.789834970146714,0.0229971227095211,25743750,5867500,19876250,185,2521,44258,107
5,3,30,5,0,0.7,0.255893300248139,0.223100458949516,0.0327928412986234,0.824781521710881,0.77209174617928,0.0526897755316009,26940000,5307500,21632500,175,2579,44200,117
5,3,30,5,0,1,0.26850414078675,0.235031512605042,0.0334726281817075,0.828709603353589,0.780202310953838,0.0485072923997513,28020000,5650000,22370000,179,2461,44318,113
5,3,30,5,5,0.3,0.231174465447784,0.228304742684157,0.00286972276362688,0.790711846132277,0.781980930736102,0.00873091539617543,22971250,5555000,17416250,181,2615,44164,111
5,3,30,5,5,0.5,0.242204899777283,0.225316455696203,0.0168884440810803,0.806572264456076,0.776961518559874,0.0296107458962023,24785000,5422500,19362500,178,2604,44175,114
5,3,30,5,5,0.7,0.250048584569541,0.23936170212766,0.0106868824418811,0.80377662224425,0.782438379005683,0.021338243238567,25143750,5760000,19383750,180,2412,44367,112
5,3,30,5,5,1,0.251832961428116,0.230931644233307,0.0209013171948091,0.810867506393951,0.773513324237811,0.0373541821561402,25733750,5473750,20260000,175,2446,44333,117
5,3,30,5,10,0.3,0.228377367896311,0.226986128625473,0.00139123927083812,0.785344516997276,0.780247224855317,0.00509729214195898,22430000,5503750,16926250,180,2617,44162,112
5,3,30,5,10,0.5,0.232148474363007,0.228724763608485,0.00342371075452266,0.787907128207362,0.779080012486577,0.00882711572078499,22871250,5518750,17352500,179,2566,44213,113
5,3,30,5,10,0.7,0.238769468400051,0.229733298125165,0.00903617027488646,0.790584104383833,0.771811684027519,0.0187724203563142,23517500,5426250,18091250,174,2445,44334,118
5,3,30,5,10,1,0.236622917718324,0.22156762295082,0.0150552947675044,0.793201771564553,0.768838105554331,0.0243636660102227,23530000,5230000,18300000,173,2563,44216,119
5,3,30,10,0,0.3,0.226748421563866,0.227776409751293,0.0010279881874268,0.790242084751924,0.787836210019307,0.00240587473261678,22600000,5633750,16966250,185,2708,44071,107
5,3,30,10,0,0.5,0.250720461095101,0.240868184224457,0.00985227687064344,0.80803927672126,0.785692019630633,0.0223472570906276,25471250,5837500,19633750,182,2428,44351,110
5,3,30,10,0,0.7,0.253989446245788,0.230566534914361,0.023422911331427,0.814626720747881,0.773449192896824,0.0411775278510567,26128750,5466250,20662500,175,2452,44327,117
5,3,30,10,0,1,0.261654330606415,0.222811671087533,0.0388426595188817,0.818515795355504,0.76165528554992,0.0568605098055839,26887500,5147500,21740000,168,2434,44345,124
5,3,30,10,5,0.3,0.226136779227112,0.22850790513834,0.00237112591122787,0.788264675155818,0.78797516125811,0.000289513897707372,22432500,5650000,16782500,185,2695,44084,107
5,3,30,10,5,0.5,0.238185854741516,0.231206406613278,0.00697944812823781,0.793854314649368,0.779528931873481,0.0143253827758862,23683750,5571250,18112500,179,2524,44255,113
5,3,30,10,5,0.7,0.243894723522713,0.229452942701582,0.0144417808211313,0.802359843261726,0.776232537021208,0.0261273062405181,24632500,5488750,19143750,177,2512,44267,115
5,3,30,10,5,1,0.2417055469155,0.234126984126984,0.00757856278851612,0.792590370034691,0.777055555897199,0.0155348141374916,23850000,5585000,18265000,177,2435,44344,115
5,3,30,10,10,0.3,0.221530574880996,0.225470763131814,0.00394018825081771,0.781426048701279,0.78293437196822,0.00150832326694172,21657500,5515000,16142500,182,2686,44093,110
5,3,30,10,10,0.5,0.224115017518425,0.230279274865262,0.00616425734683754,0.78786919643952,0.792780802297718,0.00491160585819728,22247500,5757500,16490000,188,2726,44053,104
5,3,30,10,10,0.7,0.232677392474841,0.235934664246824,0.0032572717719826,0.783523689189748,0.784847623640979,0.00132393445123102,22638750,5738750,16900000,182,2507,44272,110
5,3,30,10,10,1,0.228230116315624,0.224719101123595,0.00351101519202851,0.782711354529245,0.773878894844221,0.00883245968502455,22258750,5365000,16893750,176,2572,44207,116
5,2,40,0,0,0.3,0.223157512263065,0.227550770736482,0.00439325847341604,0.785824983006202,0.789281324865654,0.00345634185945165,22048750,5651250,16397500,186,2733,44046,106
5,2,40,0,0,0.5,0.237368388262414,0.238886050076648,0.00151766181423441,0.79782837654962,0.792853462521381,0.00497491402823946,23876250,5917500,17958750,187,2559,44220,105
5,2,40,0,0,0.7,0.245974670654872,0.236147757255937,0.0098269133989351,0.803469862226694,0.780394704976797,0.0230751572498974,24848750,5672500,19176250,179,2443,44336,113
5,2,40,0,0,1,0.248412049556632,0.220759101471727,0.0276529480849043,0.810290321240436,0.765723416168185,0.044566905072251,25463750,5168750,20295000,171,2534,44245,121
5,2,40,0,5,0.3,0.225853392348269,0.222851514405319,0.00300187794295007,0.789324460838127,0.78094414072349,0.00838032011463696,22473750,5433750,17040000,181,2712,44067,111
5,2,40,0,5,0.5,0.237074322644792,0.236321602876959,0.000752719767833837,0.798149572601861,0.78790887024297,0.0102407023588914,23875000,5793750,18081250,184,2541,44238,108
5,2,40,0,5,0.7,0.247240618101545,0.235690235690236,0.0115503824113095,0.80782871422929,0.784804869413655,0.0230238448156355,25221250,5733750,19487500,182,2511,44268,110
5,2,40,0,5,1,0.255861496198812,0.230607966457023,0.0252535297417887,0.815691313103545,0.774947750527327,0.0407435625762187,26323750,5490000,20833750,176,2472,44307,116
5,2,40,0,10,0.3,0.226447081617825,0.2246501350356,0.00179694658222482,0.790555264343699,0.784261912689425,0.00629335165427369,22595000,5518750,17076250,183,2722,44057,109
5,2,40,0,10,0.5,0.23269324853229,0.224198396793587,0.00849485173870251,0.796593304004314,0.778235616496924,0.0183576875073901,23450000,5420000,18030000,179,2645,44134,113
5,2,40,0,10,0.7,0.22783709957785,0.230420548980106,0.00258344940225627,0.785614942133235,0.785352145486193,0.000262796647041874,22405000,5646250,16758750,183,2620,44159,109
5,2,40,0,10,1,0.243942157373632,0.219751125231665,0.0241910321419667,0.794096405349578,0.758134431004194,0.0359619743453836,24100000,5038750,19061250,166,2443,44336,126
5,2,40,5,0,0.3,0.221518987341772,0.222114920328344,0.000595932986571651,0.787350798662752,0.785247419592037,0.00210337907071534,22005000,5482500,16522500,184,2790,43989,108
5,2,40,5,0,0.5,0.234874107478392,0.229604925602873,0.00526918187551836,0.792886457452911,0.779240340839043,0.0136461166138677,23382500,5537500,17845000,179,2551,44228,113
5,2,40,5,0,0.7,0.244806647491211,0.234192037470726,0.0106146100204853,0.800636288247027,0.781551228788706,0.0190850594583215,24583750,5656250,18927500,180,2495,44284,112
5,2,40,5,0,1,0.255564984659573,0.230688109675718,0.0248768749838546,0.808830234153855,0.773470570010486,0.035359664143369,25841250,5468750,20372500,175,2450,44329,117
5,2,40,5,5,0.3,0.224208498856386,0.221759372702769,0.00244912615361728,0.789001130266018,0.780730369586868,0.00827076067915023,22322500,5408750,16913750,181,2732,44047,111
5,2,40,5,5,0.5,0.235644301128612,0.22623862487361,0.00940567625500238,0.796766456347445,0.778620404542842,0.0181460518046028,23682500,5465000,18217500,179,2609,44170,113
5,2,40,5,5,0.7,0.239802068134238,0.226860254083485,0.0129418140507538,0.796013430682691,0.772786502373299,0.0232269283093924,23936250,5388750,18547500,175,2514,44265,117
5,2,40,5,5,1,0.244484582634499,0.230402542372881,0.0140820402616174,0.797572371433728,0.77192925815266,0.0256431132810675,24362500,5440000,18922500,174,2434,44345,118
5,2,40,5,10,0.3,0.224436636782166,0.226936359151455,0.00249972236928911,0.787561361154722,0.78618801259317,0.00137334856155191,22255000,5592500,16662500,184,2702,44077,108
5,2,40,5,10,0.5,0.2277388996139,0.224047796863331,0.0036911027505688,0.793410215551274,0.779691419900102,0.0137187956511728,22870000,5438750,17431250,180,2669,44110,112
5,2,40,5,10,0.7,0.237833290188972,0.232558139534884,0.00527515065408862,0.787798629166958,0.77528978434592,0.0125088448210375,23275000,5530000,17745000,176,2440,44339,116
5,2,40,5,10,1,0.235051013818933,0.229733298125165,0.00531771569376824,0.784692495531464,0.771811684027519,0.0128808115039455,22882500,5426250,17456250,174,2445,44334,118
5,2,40,10,0,0.3,0.221585140058532,0.225673380247513,0.0040882401889808,0.787364159430195,0.788917913933398,0.00155375450320339,22011250,5608750,16402500,186,2767,44012,106
5,2,40,10,0,0.5,0.235128862831318,0.225854754180185,0.00927410865113323,0.800411305734991,0.781521322792367,0.0188899829426239,23872500,5501250,18371250,181,2658,44121,111
5,2,40,10,0,0.7,0.239285268024491,0.228269280371421,0.0110159876530696,0.79967164083768,0.776018765884586,0.0236528749530934,24132500,5463750,18668750,177,2532,44247,115
5,2,40,10,0,1,0.247332994665989,0.223765432098765,0.0235675625672239,0.805960862926213,0.770732139787582,0.0352287231386313,25105000,5300000,19805000,174,2546,44233,118
5,2,40,10,5,0.3,0.217532851900083,0.226124609093096,0.00859175719301314,0.783945383836546,0.791979160535388,0.00803377669884209,21472500,5663750,15808750,188,2801,43978,104
5,2,40,10,5,0.5,0.224469959297734,0.225303292894281,0.00083333359654672,0.786825443678142,0.782902306297727,0.00392313738041528,22213750,5511250,16702500,182,2689,44090,110
5,2,40,10,5,0.7,0.227773695811903,0.228061477441745,0.000287781629842193,0.789323923204505,0.786401783729791,0.00292213947471409,22625000,5617500,17007500,184,2682,44097,108
5,2,40,10,5,1,0.232156320683589,0.229086229086229,0.00307009159735977,0.788281767329373,0.777656274753892,0.0106254925754806,22895000,5503750,17391250,178,2539,44240,114
5,2,40,10,10,0.3,0.216643945231462,0.219899062725306,0.00325511749384408,0.782283825985704,0.783321319688292,0.00103749370258799,21301250,5408750,15892500,183,2810,43969,109
5,2,40,10,10,0.5,0.22083432942864,0.224264705882353,0.00343037645371319,0.78610129008276,0.784187092791608,0.00191419729115183,21875000,5510000,16365000,183,2729,44050,109
5,2,40,10,10,0.7,0.225834742842824,0.235249237029502,0.00941449418667745,0.780402597900566,0.789215033850513,0.00881243594994718,21936250,5795000,16141250,185,2579,44200,107
5,2,40,10,10,1,0.226113024620487,0.22509702457956,0.00101600004092711,0.775995109501556,0.770977976594696,0.00501713290685946,21692500,5328750,16363750,174,2523,44256,118
5,3,40,0,0,0.3,0.243565329565698,0.228184553660983,0.0153807759047152,0.810572510257592,0.783447422696111,0.0271250875614811,25141250,5575000,19566250,182,2638,44141,110
5,3,40,0,0,0.5,0.261531739591786,0.226162940118222,0.0353687994735643,0.830645871394743,0.774146108764997,0.056499762629746,27713750,5396250,22317500,176,2547,44232,116
5,3,40,0,0,0.7,0.275650357617571,0.217335390946502,0.0583149666710687,0.845453982863077,0.76211705316781,0.0833369296952672,29641250,5050000,24591250,169,2551,44228,123
5,3,40,0,0,1,0.289145617126819,0.224059749266471,0.0650858678603484,0.853192587409618,0.761879745243373,0.0913128421662454,30988750,5173750,25815000,168,2413,44366,124
5,3,40,0,5,0.3,0.24141798018815,0.223597776654876,0.017820203533274,0.803428183038121,0.775152992781271,0.0282751902568507,24526250,5362500,19163750,177,2613,44166,115
5,3,40,0,5,0.5,0.260060744115414,0.232467532467532,0.0275932116478814,0.824333659177438,0.779753391566934,0.0445802676105044,27185000,5597500,21587500,179,2503,44276,113
5,3,40,0,5,0.7,0.280082320406457,0.231053604436229,0.0490287159702279,0.846122021235201,0.773534701351473,0.0725873198837286,29953750,5476250,24477500,175,2444,44335,117
5,3,40,0,5,1,0.284727651811311,0.224940805051302,0.0597868467600086,0.847951387122197,0.766492992260021,0.0814583948621762,30355000,5258750,25096250,171,2462,44317,121
5,3,40,0,10,0.3,0.240768937952037,0.234435049961568,0.0063338879904685,0.797308365871988,0.786078967350705,0.0112293985212828,24087500,5731250,18356250,183,2552,44227,109
5,3,40,0,10,0.5,0.243609971599874,0.231813524590164,0.0117964470097098,0.802686383620944,0.782622244145965,0.0200641394749783,24633750,5630000,19003750,181,2555,44224,111
5,3,40,0,10,0.7,0.256443976854287,0.23095623987034,0.0254877369839468,0.80783458015527,0.767551159386295,0.0402834207689752,25830000,5382500,20447500,171,2363,44416,121
5,3,40,0,10,1,0.250016470123197,0.219298245614035,0.0307182245091614,0.798866231355781,0.756571742032706,0.0422944893230754,24816250,5007500,19808750,165,2429,44350,127
5,3,40,5,0,0.3,0.245698685797727,0.233620464630645,0.0120782211670824,0.803799074739401,0.779956474146724,0.0238426005926773,24851250,5621250,19230000,179,2484,44295,113
5,3,40,5,0,0.5,0.259427992913187,0.239153162571877,0.0202748303413099,0.823472150486899,0.786901986226696,0.0365701642602029,27085000,5827500,21257500,183,2475,44304,109
5,3,40,5,0,0.7,0.267655189746167,0.224574083634486,0.043081106111681,0.836957008344806,0.770881779583216,0.0660752287615894,28545000,5317500,23227500,174,2532,44247,118
5,3,40,5,0,1,0.283367956374968,0.238031559240439,0.0453363971345289,0.847370992181572,0.779216804051227,0.0681541881303451,30235000,5686250,24548750,178,2393,44386,114
5,3,40,5,5,0.3,0.241693769530004,0.233350812794966,0.00834295673503852,0.797094055959287,0.778415162288897,0.0186788936703891,24138750,5592500,18546250,178,2468,44311,114
5,3,40,5,5,0.5,0.242204899777283,0.225316455696203,0.0168884440810803,0.806572264456076,0.776961518559874,0.0296107458962023,24785000,5422500,19362500,178,2604,44175,114
5,3,40,5,5,0.7,0.250048584569541,0.23936170212766,0.0106868824418811,0.80377662224425,0.782438379005683,0.021338243238567,25143750,5760000,19383750,180,2412,44367,112
5,3,40,5,5,1,0.257562047569804,0.233369098712446,0.0241929488573571,0.814451955503886,0.772442308880551,0.042009646623335,26350000,5500000,20850000,174,2386,44393,118
5,3,40,5,10,0.3,0.232441576342334,0.228841728458195,0.00359984788413964,0.789453783458199,0.779101389600239,0.0103523938579595,22988750,5521250,17467500,179,2564,44215,113
5,3,40,5,10,0.5,0.232148474363007,0.228724763608485,0.00342371075452266,0.787907128207362,0.779080012486577,0.00882711572078499,22871250,5518750,17352500,179,2566,44213,113
5,3,40,5,10,0.7,0.238769468400051,0.229733298125165,0.00903617027488646,0.790584104383833,0.771811684027519,0.0187724203563142,23517500,5426250,18091250,174,2445,44334,118
5,3,40,5,10,1,0.236622917718324,0.22156762295082,0.0150552947675044,0.793201771564553,0.768838105554331,0.0243636660102227,23530000,5230000,18300000,173,2563,44216,119
5,3,40,10,0,0.3,0.239201406328478,0.22879177377892,0.0104096325495578,0.798157051428705,0.777602831969737,0.0205542194589683,24030000,5497500,18532500,178,2544,44235,114
5,3,40,10,0,0.5,0.25879187752226,0.245163000265041,0.0136288772572188,0.818818823966947,0.790914514386651,0.0279043095802961,26726250,5993750,20732500,185,2420,44359,107
5,3,40,10,0,0.7,0.268314840049315,0.230953013007698,0.037361827041617,0.827537587224764,0.77202545516414,0.055512132060624,27926250,5451250,22475000,174,2425,44354,118
5,3,40,10,0,1,0.281911755064577,0.21953166577967,0.0623800892849074,0.842174680869834,0.75661449626003,0.0855601846098034,29773750,5012500,24761250,165,2425,44354,127
5,3,40,10,5,0.3,0.23603291468168,0.229972201162497,0.00606071351918347,0.797959849704178,0.783778767957874,0.0141810817463044,23786250,5613750,18172500,182,2607,44172,110
5,3,40,10,5,0.5,0.238185854741516,0.231206406613278,0.00697944812823781,0.793854314649368,0.779528931873481,0.0143253827758862,23683750,5571250,18112500,179,2524,44255,113
5,3,40,10,5,0.7,0.24394102385623,0.22951244813278,0.0144285757234497,0.802367859722191,0.776243225578039,0.0261246341441525,24636250,5490000,19146250,177,2511,44268,115
5,3,40,10,5,1,0.2417055469155,0.234126984126984,0.00757856278851612,0.792590370034691,0.777055555897199,0.0155348141374916,23850000,5585000,18265000,177,2435,44344,115
5,3,40,10,10,0.3,0.221530574880996,0.225470763131814,0.00394018825081771,0.781426048701279,0.78293437196822,0.00150832326694172,21657500,5515000,16142500,182,2686,44093,110
5,3,40,10,10,0.5,0.224115017518425,0.230279274865262,0.00616425734683754,0.78786919643952,0.792780802297718,0.00491160585819728,22247500,5757500,16490000,188,2726,44053,104
5,3,40,10,10,0.7,0.232677392474841,0.235934664246824,0.0032572717719826,0.783523689189748,0.784847623640979,0.00132393445123102,22638750,5738750,16900000,182,2507,44272,110
