fold,max_depth,nrounds,alpha,gamma,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
1,4,60,5,15,0.168539325842697,0.168539325842697,0.0303359694754706,0.7089258581721,0.667388136631039,0.0415377215410607,7520000,518750,7001250,28,677,22781,49
1,4,60,10,0,0.225182366000634,0.225182366000634,0.0995785012663348,0.790376969689254,0.653889571082,0.136487398607254,12966250,391250,12575000,26,701,22757,51
1,4,60,10,5,0.174497343473278,0.174497343473278,0.0364021053780404,0.72464364363412,0.673114314281507,0.0515293293526136,8241250,522500,7718750,29,713,22745,48
1,4,60,10,10,0.166457941974536,0.166457941974536,0.0264965520131456,0.71318469389266,0.673412719942688,0.0397719739499718,7462500,540000,6922500,29,699,22759,48
1,4,60,10,15,0.161911703456893,0.161911703456893,0.0231557225956489,0.707382985563392,0.673220887731929,0.0341620978314636,7035000,528750,6506250,29,708,22750,48
1,4,60,15,0,0.204939569101419,0.204939569101419,0.0692806543727366,0.764371119542536,0.666983157519435,0.0973879620231013,11096250,495000,10601250,28,696,22762,49
1,4,60,15,5,0.169312169312169,0.169312169312169,0.0386248508223339,0.714216011516312,0.66044702164576,0.053768989870552,7677500,443750,7233750,27,698,22760,50
1,4,60,15,10,0.16932059447983,0.16932059447983,0.0277190319798301,0.713568360131452,0.673668496223701,0.0398998639077509,7665000,555000,7110000,29,687,22771,48
1,4,60,15,15,0.152575315840622,0.152575315840622,0.0129356762009823,0.707914426888835,0.684865075243624,0.0230493516452107,6327500,547500,5780000,31,771,22687,46
1,6,60,0,0,0.358633979231346,0.358633979231346,0.237977608574975,0.966019398237779,0.647353435208325,0.318665963029454,25313750,340000,24973750,25,703,22755,52
1,6,60,0,5,0.299865577499742,0.299865577499742,0.163377861394191,0.900554793948945,0.678584715650962,0.221970078297983,20401250,511250,19890000,30,761,22697,47
1,6,60,0,10,0.221707818930041,0.221707818930041,0.100664988390004,0.793352344190676,0.653058298168708,0.140294046021968,12890000,342500,12547500,26,740,22718,51
1,6,60,0,15,0.180364037506895,0.180364037506895,0.0437243613935343,0.720158715729348,0.661406182699558,0.05875253302979,8508750,5e+05,8008750,27,653,22805,50
1,6,60,5,0,0.355553082572891,0.355553082572891,0.224899816241233,0.944580426990434,0.654742158685376,0.289838268305058,24207500,441250,23766250,26,661,22797,51
1,6,60,5,5,0.21872682978498,0.21872682978498,0.0991096049045976,0.781076490322929,0.647161602997565,0.133914887325364,12338750,328750,12010000,25,712,22746,52
1,6,60,5,10,0.174956933677864,0.174956933677864,0.0366170127292473,0.718193181196801,0.667409451321123,0.050783729875678,8130000,520000,7610000,28,676,22782,49
1,6,60,5,15,0.169565693031397,0.169565693031397,0.0347005581662622,0.707760812458761,0.661129091728461,0.0466317207303,7563750,483750,7080000,27,666,22792,50
1,6,60,10,0,0.305552513415836,0.305552513415836,0.163673844139907,0.886022266268116,0.67371112560387,0.212311140664246,19976250,557500,19418750,29,685,22773,48
1,6,60,10,5,0.185364281108962,0.185364281108962,0.0470055024830077,0.732524565381503,0.673156943661676,0.0593676217198275,9107500,525000,8582500,29,711,22747,48
1,6,60,10,10,0.175316319965687,0.175316319965687,0.0323182923522751,0.719540586789072,0.673881643124545,0.0456589436645268,8182500,567500,7615000,29,677,22781,48
1,6,60,10,15,0.166913946587537,0.166913946587537,0.0337778519129809,0.710655664416238,0.660852000757364,0.0498036636588746,7445000,467500,6977500,27,679,22779,50
1,6,60,15,0,0.250706982814879,0.250706982814879,0.112367061866263,0.816159095961877,0.667409451321123,0.148749644640753,15047500,520000,14527500,28,676,22782,49
1,6,60,15,5,0.176852352623039,0.176852352623039,0.0284844001007843,0.719732419908468,0.680460408378389,0.0392720115300788,8283750,621250,7662500,30,673,22785,47
1,6,60,15,10,0.171825090869038,0.171825090869038,0.0366899557339033,0.709345049062632,0.66117172110863,0.0481733279540021,7741250,486250,7255000,27,664,22794,50
1,6,60,15,15,0.166859669438888,0.166859669438888,0.0258090857813008,0.711943862255609,0.673583237463364,0.0383606247922457,7466250,550000,6916250,29,691,22767,48
1,2,70,0,0,0.185819317151778,0.185819317151778,0.0535200470787849,0.748297924699383,0.672133838537624,0.0761640861617591,9528750,465000,9063750,29,759,22699,48
1,2,70,0,5,0.1802476532854,0.1802476532854,0.0478275619611995,0.742347012832807,0.672155153227709,0.0701918596050987,9022500,466250,8556250,29,758,22700,48
1,2,70,0,10,0.164443998796751,0.164443998796751,0.026955456175303,0.71872699083236,0.678755233171637,0.0399717576607228,7423750,521250,6902500,30,753,22705,47
1,2,70,0,15,0.160699755899105,0.160699755899105,0.0183673408394172,0.710436514298642,0.685312683735397,0.0251238305632452,7e+06,573750,6426250,31,750,22708,46
1,2,70,5,0,0.182809817190183,0.182809817190183,0.0423603789879356,0.743333332564255,0.679245471043578,0.0640878615206765,9213750,550000,8663750,30,730,22728,47
1,2,70,5,5,0.163103482886681,0.163103482886681,0.0156380450986623,0.716594571868501,0.691912763679325,0.024681808189176,7286250,628750,6657500,32,745,22713,45
1,2,70,5,10,0.160658700672758,0.160658700672758,0.021512132954762,0.713010541667268,0.679032324142734,0.0339782175245337,7041250,537500,6503750,30,740,22718,47
1,2,70,5,15,0.149938511020717,0.149938511020717,0.0193902081486544,0.709405033811258,0.677518981146741,0.0318860526645162,6126250,448750,5677500,30,811,22647,47
1,2,70,10,0,0.175146375933777,0.175146375933777,0.0322892330766346,0.732540980688582,0.685397942495734,0.0471430381928478,8457500,578750,7878750,31,746,22712,46
1,2,70,10,5,0.159274193548387,0.159274193548387,0.0170723586860018,0.710228103008434,0.685291369045312,0.0249367339631215,6890000,572500,6317500,31,751,22707,46
1,2,70,10,10,0.159746071391404,0.159746071391404,0.0128266401117831,0.704496341259454,0.686037383198267,0.0184589580611877,6828750,616250,6212500,31,716,22742,46
1,2,70,10,15,0.15076112412178,0.15076112412178,0.0173091668264062,0.704420392472009,0.678051848398852,0.0263685440731578,6130000,480000,5650000,30,786,22672,47
1,2,70,15,0,0.171167553458488,0.171167553458488,0.0269815069468602,0.728098519502165,0.685611089396578,0.0424874301055868,8088750,591250,7497500,31,736,22722,46
1,2,70,15,5,0.156648637616083,0.156648637616083,0.0167232644817549,0.704046362337414,0.679160212283241,0.0248861500541736,6591250,545000,6046250,30,734,22724,47
1,2,70,15,10,0.149340574088441,0.149340574088441,0.0146906638550475,0.703550119936246,0.678264995299696,0.0252851246365503,6e+06,492500,5507500,30,776,22682,47
1,2,70,15,15,0.152396230198516,0.152396230198516,0.0280868379333228,0.701475806002096,0.659317343071286,0.0421584629308096,6222500,377500,5845000,27,751,22707,50
1,4,70,0,0,0.270256718812675,0.270256718812675,0.139781415923579,0.870375204382109,0.666109255225975,0.204265949156135,17975000,443750,17531250,28,737,22721,49
1,4,70,0,5,0.251365567469148,0.251365567469148,0.115496002251757,0.840393450141827,0.67847814220054,0.161915307941287,15982500,505000,15477500,30,766,22692,47
1,4,70,0,10,0.181317539484622,0.181317539484622,0.0282074916377318,0.734646245517973,0.692765351282701,0.0418808942352715,8910000,678750,8231250,32,705,22753,45
1,4,70,0,15,0.174210526315789,0.174210526315789,0.0295625031721058,0.722003303582246,0.679906226436195,0.0420970771460513,8165000,588750,7576250,30,699,22759,47
1,4,70,5,0,0.263917525773196,0.263917525773196,0.145321700346251,0.851614466148495,0.646969770786806,0.204644695361689,16965000,317500,16647500,25,721,22737,52
1,4,70,5,5,0.187441908499432,0.187441908499432,0.0516741182372597,0.744568324857882,0.672730649859988,0.0718376749978946,9536250,5e+05,9036250,29,731,22727,48
1,4,70,5,10,0.170567859766978,0.170567859766978,0.025078044054078,0.717627155079077,0.680034114576701,0.0375930405023759,7831250,596250,7235000,30,693,22765,47
1,4,70,5,15,0.168539325842697,0.168539325842697,0.0303359694754706,0.7089258581721,0.667388136631039,0.0415377215410607,7520000,518750,7001250,28,677,22781,49
1,4,70,10,0,0.234456772032656,0.234456772032656,0.101250302004112,0.805963395371703,0.666578178407832,0.139385216963872,13947500,471250,13476250,28,715,22743,49
1,4,70,10,5,0.174497343473278,0.174497343473278,0.0364021053780404,0.72464364363412,0.673114314281507,0.0515293293526136,8241250,522500,7718750,29,713,22745,48
1,4,70,10,10,0.166457941974536,0.166457941974536,0.0264965520131456,0.71318469389266,0.673412719942688,0.0397719739499718,7462500,540000,6922500,29,699,22759,48
1,4,70,10,15,0.161911703456893,0.161911703456893,0.0231557225956489,0.707382985563392,0.673220887731929,0.0341620978314636,7035000,528750,6506250,29,708,22750,48
1,4,70,15,0,0.204939569101419,0.204939569101419,0.0692806543727366,0.764371119542536,0.666983157519435,0.0973879620231013,11096250,495000,10601250,28,696,22762,49
1,4,70,15,5,0.169312169312169,0.169312169312169,0.0386248508223339,0.714216011516312,0.66044702164576,0.053768989870552,7677500,443750,7233750,27,698,22760,50
1,4,70,15,10,0.16932059447983,0.16932059447983,0.0277190319798301,0.713568360131452,0.673668496223701,0.0398998639077509,7665000,555000,7110000,29,687,22771,48
1,4,70,15,15,0.152575315840622,0.152575315840622,0.0129356762009823,0.707914426888835,0.684865075243624,0.0230493516452107,6327500,547500,5780000,31,771,22687,46
1,6,70,0,0,0.375815187354924,0.375815187354924,0.248489036522407,0.973902688295278,0.654187976743182,0.319714711552096,26181250,408750,25772500,26,687,22771,51
1,6,70,0,5,0.299865577499742,0.299865577499742,0.163129023260908,0.900554793948945,0.67862734503113,0.221927448917814,20401250,513750,19887500,30,759,22699,47
1,6,70,0,10,0.221707818930041,0.221707818930041,0.100664988390004,0.793352344190676,0.653058298168708,0.140294046021968,12890000,342500,12547500,26,740,22718,51
1,6,70,0,15,0.180364037506895,0.180364037506895,0.0437243613935343,0.720158715729348,0.661406182699558,0.05875253302979,8508750,5e+05,8008750,27,653,22805,50
1,6,70,5,0,0.382275284123522,0.382275284123522,0.246999529701045,0.964636630857501,0.655466858148246,0.309169772709255,25901250,483750,25417500,26,627,22831,51
1,6,70,5,5,0.21872682978498,0.21872682978498,0.0991096049045976,0.781076490322929,0.647161602997565,0.133914887325364,12338750,328750,12010000,25,712,22746,52
1,6,70,5,10,0.174956933677864,0.174956933677864,0.0366170127292473,0.718193181196801,0.667409451321123,0.050783729875678,8130000,520000,7610000,28,676,22782,49
1,6,70,5,15,0.169565693031397,0.169565693031397,0.0347005581662622,0.707760812458761,0.661129091728461,0.0466317207303,7563750,483750,7080000,27,666,22792,50
1,6,70,10,0,0.329064587973274,0.329064587973274,0.211115870024556,0.910097003810835,0.635623988936292,0.274473014874543,21815000,316250,21498750,23,644,22814,54
1,6,70,10,5,0.185364281108962,0.185364281108962,0.0470055024830077,0.732524565381503,0.673156943661676,0.0593676217198275,9107500,525000,8582500,29,711,22747,48
1,6,70,10,10,0.175316319965687,0.175316319965687,0.0323182923522751,0.719540586789072,0.673881643124545,0.0456589436645268,8182500,567500,7615000,29,677,22781,48
1,6,70,10,15,0.166913946587537,0.166913946587537,0.0337778519129809,0.710655664416238,0.660852000757364,0.0498036636588746,7445000,467500,6977500,27,679,22779,50
1,6,70,15,0,0.250706982814879,0.250706982814879,0.112367061866263,0.816159095961877,0.667409451321123,0.148749644640753,15047500,520000,14527500,28,676,22782,49
1,6,70,15,5,0.176852352623039,0.176852352623039,0.0284844001007843,0.719732419908468,0.680460408378389,0.0392720115300788,8283750,621250,7662500,30,673,22785,47
1,6,70,15,10,0.171825090869038,0.171825090869038,0.0366899557339033,0.709345049062632,0.66117172110863,0.0481733279540021,7741250,486250,7255000,27,664,22794,50
1,6,70,15,15,0.166859669438888,0.166859669438888,0.0258090857813008,0.711943862255609,0.673583237463364,0.0383606247922457,7466250,550000,6916250,29,691,22767,48
1,2,80,0,0,0.190737051792829,0.190737051792829,0.0583169604686278,0.75809685191326,0.672155153227709,0.0859416986855515,10090000,466250,9623750,29,758,22700,48
1,2,80,0,5,0.180265654648956,0.180265654648956,0.0478455633247555,0.742349381142923,0.672155153227709,0.0701942279152145,9023750,466250,8557500,29,758,22700,48
1,2,80,0,10,0.164443998796751,0.164443998796751,0.026955456175303,0.71872699083236,0.678755233171637,0.0399717576607228,7423750,521250,6902500,30,753,22705,47
1,2,80,0,15,0.160699755899105,0.160699755899105,0.0183673408394172,0.710436514298642,0.685312683735397,0.0251238305632452,7e+06,573750,6426250,31,750,22708,46
1,2,80,5,0,0.185724324866981,0.185724324866981,0.0415382783553533,0.748940839464011,0.685611089396578,0.0633297500674321,9538750,591250,8947500,31,736,22722,46
1,2,80,5,5,0.163103482886681,0.163103482886681,0.0156380450986623,0.716594571868501,0.691912763679325,0.024681808189176,7286250,628750,6657500,32,745,22713,45
1,2,80,5,10,0.160658700672758,0.160658700672758,0.021512132954762,0.713010541667268,0.679032324142734,0.0339782175245337,7041250,537500,6503750,30,740,22718,47
1,2,80,5,15,0.149938511020717,0.149938511020717,0.0193902081486544,0.709405033811258,0.677518981146741,0.0318860526645162,6126250,448750,5677500,30,811,22647,47
1,2,80,10,0,0.177562550443906,0.177562550443906,0.0340440319253879,0.736120274269584,0.685504515946156,0.0506157583234272,8700000,585000,8115000,31,741,22717,46
1,2,80,10,5,0.159274193548387,0.159274193548387,0.0170723586860018,0.710228103008434,0.685291369045312,0.0249367339631215,6890000,572500,6317500,31,751,22707,46
1,2,80,10,10,0.159746071391404,0.159746071391404,0.0128266401117831,0.704496341259454,0.686037383198267,0.0184589580611877,6828750,616250,6212500,31,716,22742,46
1,2,80,10,15,0.15076112412178,0.15076112412178,0.0173091668264062,0.704420392472009,0.678051848398852,0.0263685440731578,6130000,480000,5650000,30,786,22672,47
1,2,80,15,0,0.173299748110831,0.173299748110831,0.0307054518826803,0.73033988073136,0.685355313115566,0.0449845676157941,8283750,576250,7707500,31,748,22710,46
1,2,80,15,5,0.156648637616083,0.156648637616083,0.0167232644817549,0.704046362337414,0.679160212283241,0.0248861500541736,6591250,545000,6046250,30,734,22724,47
1,2,80,15,10,0.149340574088441,0.149340574088441,0.0146906638550475,0.703550119936246,0.678264995299696,0.0252851246365503,6e+06,492500,5507500,30,776,22682,47
1,2,80,15,15,0.152396230198516,0.152396230198516,0.0280868379333228,0.701475806002096,0.659317343071286,0.0421584629308096,6222500,377500,5845000,27,751,22707,50
1,4,80,0,0,0.282266208846698,0.282266208846698,0.150190737148584,0.884914999857019,0.666386346197072,0.218528653659947,19062500,460000,18602500,28,724,22734,49
1,4,80,0,5,0.251518218623482,0.251518218623482,0.115525471569991,0.840407660002523,0.678499456890624,0.161908203111899,15990000,506250,15483750,30,765,22693,47
1,4,80,0,10,0.181317539484622,0.181317539484622,0.0282074916377318,0.734646245517973,0.692765351282701,0.0418808942352715,8910000,678750,8231250,32,705,22753,45
1,4,80,0,15,0.174210526315789,0.174210526315789,0.0295625031721058,0.722003303582246,0.679906226436195,0.0420970771460513,8165000,588750,7576250,30,699,22759,47
1,4,80,5,0,0.283255086071987,0.283255086071987,0.164093980256926,0.874166543150359,0.647076344237228,0.227090198913132,18658750,323750,18335000,25,716,22742,52
1,4,80,5,5,0.187441908499432,0.187441908499432,0.0516741182372597,0.744568324857882,0.672730649859988,0.0718376749978946,9536250,5e+05,9036250,29,731,22727,48
1,4,80,5,10,0.170567859766978,0.170567859766978,0.025078044054078,0.717627155079077,0.680034114576701,0.0375930405023759,7831250,596250,7235000,30,693,22765,47
1,4,80,5,15,0.168539325842697,0.168539325842697,0.0303359694754706,0.7089258581721,0.667388136631039,0.0415377215410607,7520000,518750,7001250,28,677,22781,49
1,4,80,10,0,0.253584985238296,0.253584985238296,0.1231502026296,0.829846299795027,0.660404392265591,0.169441907529436,15685000,441250,15243750,27,700,22758,50
1,4,80,10,5,0.174497343473278,0.174497343473278,0.0364021053780404,0.72464364363412,0.673114314281507,0.0515293293526136,8241250,522500,7718750,29,713,22745,48
1,4,80,10,10,0.166457941974536,0.166457941974536,0.0264965520131456,0.71318469389266,0.673412719942688,0.0397719739499718,7462500,540000,6922500,29,699,22759,48
1,4,80,10,15,0.161911703456893,0.161911703456893,0.0231557225956489,0.707382985563392,0.673220887731929,0.0341620978314636,7035000,528750,6506250,29,708,22750,48
1,4,80,15,0,0.204939569101419,0.204939569101419,0.0692806543727366,0.764371119542536,0.666983157519435,0.0973879620231013,11096250,495000,10601250,28,696,22762,49
1,4,80,15,5,0.169312169312169,0.169312169312169,0.0386248508223339,0.714216011516312,0.66044702164576,0.053768989870552,7677500,443750,7233750,27,698,22760,50
1,4,80,15,10,0.16932059447983,0.16932059447983,0.0277190319798301,0.713568360131452,0.673668496223701,0.0398998639077509,7665000,555000,7110000,29,687,22771,48
1,4,80,15,15,0.152575315840622,0.152575315840622,0.0129356762009823,0.707914426888835,0.684865075243624,0.0230493516452107,6327500,547500,5780000,31,771,22687,46
1,6,80,0,0,0.399557985343725,0.399557985343725,0.286737472523212,0.979999332665854,0.629109167752701,0.350890164913154,27093750,266250,26827500,22,645,22813,55
1,6,80,0,5,0.299865577499742,0.299865577499742,0.163129023260908,0.900554793948945,0.67862734503113,0.221927448917814,20401250,513750,19887500,30,759,22699,47
1,6,80,0,10,0.221707818930041,0.221707818930041,0.100664988390004,0.793352344190676,0.653058298168708,0.140294046021968,12890000,342500,12547500,26,740,22718,51
1,6,80,0,15,0.180364037506895,0.180364037506895,0.0437243613935343,0.720158715729348,0.661406182699558,0.05875253302979,8508750,5e+05,8008750,27,653,22805,50
1,6,80,5,0,0.411190160376221,0.411190160376221,0.284071516308424,0.977125795499421,0.642799565512499,0.334326229986922,27223750,405000,26818750,24,612,22846,53
1,6,80,5,5,0.21872682978498,0.21872682978498,0.0991096049045976,0.781076490322929,0.647161602997565,0.133914887325364,12338750,328750,12010000,25,712,22746,52
1,6,80,5,10,0.174956933677864,0.174956933677864,0.0366170127292473,0.718193181196801,0.667409451321123,0.050783729875678,8130000,520000,7610000,28,676,22782,49
1,6,80,5,15,0.169565693031397,0.169565693031397,0.0347005581662622,0.707760812458761,0.661129091728461,0.0466317207303,7563750,483750,7080000,27,666,22792,50
